SEQN,K2_cluster,K2_max_posterior,K2_norm_entropy,K3_cluster,K3_max_posterior,K3_norm_entropy,K4_cluster,K4_max_posterior,K4_norm_entropy,K5_cluster,K5_max_posterior,K5_norm_entropy,K6_cluster,K6_max_posterior,K6_norm_entropy,K7_cluster,K7_max_posterior,K7_norm_entropy
101590.0,1,0.9697987440892022,0.19540014436365893,1,0.9998340759770687,0.001533230232446111,2,0.9998400613450663,0.00112582126296728,3,0.9985896105215666,0.006668426723155857,5,0.9999814703059213,0.0001289583188862573,6,0.9998069114499224,0.0009580161672450328
101599.0,1,0.9984709697261485,0.01650551304897103,1,0.9994898606250224,0.004178473499334032,2,0.9996795067355209,0.0022519309920893712,3,0.9582205467544321,0.10815520471915863,5,0.9942755849294079,0.01973708130058175,4,0.9780688495665616,0.06244501604070917
101606.0,1,0.999997573791761,4.8756009521468526e-05,2,0.9991058898068103,0.006527158932222858,1,0.999524892382932,0.0029651269094750333,1,0.9669005577294607,0.090339251732154,2,0.9994233641638607,0.002726044841527528,4,0.9510847610992167,0.1003892307552855
101609.0,1,0.9999749213784012,0.0004194614980524801,2,0.9999810610127436,0.00021570180116210497,1,0.9954441101856787,0.02101638600285864,2,0.999989418722395,8.22758679015531e-05,4,0.9980383131481028,0.007921493749529605,6,0.9999239372025277,0.0004135108513698196
101613.0,0,1.0,5.143063467521784e-14,0,1.0,6.489823532331762e-14,3,1.0,7.698578068763589e-14,0,1.0,9.199140929762455e-14,0,1.0,9.948042700981048e-14,0,0.999999979408486,1.9786537600113867e-07
101626.0,1,0.9999907193845622,0.00016853631451479382,2,0.9980184864240196,0.013060733834805145,1,0.8345415451136081,0.32819918783393887,1,0.9985353901113132,0.00749625649687119,2,0.9819084626904884,0.05207985201424422,2,0.9995111199243083,0.0022271582299376587
101647.0,1,0.9779807147609832,0.15263288843726075,2,0.6675040859088351,0.5901064571089495,0,0.9999772090445485,0.00019566189743508682,4,0.9997706509382795,0.0013390778419681408,1,0.9999998498032816,1.4085932329938394e-06,2,0.9997313596778039,0.0012773798552832344
101659.0,1,0.999999222771674,1.6895274837363456e-05,2,0.9988018821718885,0.008432104583538175,1,0.9903162067051433,0.03934633837736819,1,0.9997874621647057,0.0012672641919638983,2,0.9997937436288996,0.0011216910879910142,2,0.9997049096990149,0.0013912187158747504
101662.0,1,0.9926585174360302,0.0626015495306443,2,0.9972878393865647,0.017738294000562524,2,0.6410689966044817,0.4713042044129654,2,0.9999973891134366,2.251671230457469e-05,4,0.9999961303237849,2.9394490065463308e-05,6,0.9974364911846052,0.009250936688786807
101664.0,1,0.9957018717762607,0.03997975276377707,1,0.9925707253108019,0.039954080289608215,0,0.9915618255610631,0.037715973853614054,3,0.999965237526273,0.00026416230198681026,5,0.9999658976045349,0.00022268168482936145,1,0.9788030328889421,0.056448618935276064
101668.0,1,0.979407586123737,0.1447539813498238,1,0.9972053424027977,0.01870540678834427,2,0.9974775740252982,0.012709478628876062,2,0.9992766953507952,0.004009412882355806,4,0.9992366848319996,0.0037196008449904318,6,0.9701482381980261,0.07606095675047667
101677.0,1,0.9998010640812333,0.0027329737192903726,2,0.9954384645620235,0.026732439631861414,1,0.9985477376164251,0.008182167253681033,2,0.9786472722171214,0.065208926991653,2,0.9660701861177278,0.08304284189007548,6,0.9991143150882321,0.003675633128435573
101681.0,1,0.9999865391752678,0.0002372276388867455,1,0.7204410246707695,0.5394823184264828,0,0.9550423719562334,0.13266180591101726,1,0.9266144054426672,0.16299486421246331,2,0.6686134737727181,0.4047992319696366,2,0.9425012716350433,0.11308514372777091
101693.0,0,0.9995223603258273,0.005958144234580133,1,0.9971230070673848,0.017937323322851733,3,0.8191945546692586,0.3705773805571194,3,0.9396730803151523,0.14162338649759199,0,0.9957134392796606,0.016526297920349542,1,0.8484424847612627,0.21991430707812037
