SEQN,K2_cluster,K2_max_posterior,K2_norm_entropy,K3_cluster,K3_max_posterior,K3_norm_entropy,K4_cluster,K4_max_posterior,K4_norm_entropy,K5_cluster,K5_max_posterior,K5_norm_entropy,K6_cluster,K6_max_posterior,K6_norm_entropy,K7_cluster,K7_max_posterior,K7_norm_entropy
93735.0,0,1.0,5.143063467521784e-14,0,1.0,6.489823532331762e-14,3,1.0,7.698578068763589e-14,1,1.0,8.85998748858114e-14,5,1.0,9.923257610265645e-14,4,1.0,1.0969155354423114e-13
93738.0,1,0.9998079197392835,0.0026485101205866173,1,0.9864876981549567,0.06520314137994938,0,0.5369018637569282,0.5435629898342165,3,0.5051769784712753,0.6179909905418856,3,0.6358704219558808,0.39120965446587297,3,0.5597678828648444,0.4441892710866862
93742.0,1,0.9091901188843613,0.4391673331841472,1,0.9984780541023005,0.010674225403689114,0,0.9966750438068933,0.01648424827010927,2,0.9987229057213242,0.006738338009639098,1,0.9821567155036166,0.05698054270831909,1,0.9885124749374533,0.03592090662476488
93743.0,1,0.9999136196207775,0.001290658444179143,1,0.9931384151905176,0.03735652145726915,0,0.8815025228980378,0.27750592432332283,2,0.7468615791062901,0.4648913473479973,0,0.5752992484680273,0.5444025019100779,1,0.7050505912418501,0.4572009340175146
93746.0,1,0.9999915172884998,0.00015514651991994458,1,0.9973663661835513,0.016638748120412748,1,0.9491992178988006,0.1454808604036525,0,0.9751243308809975,0.07501996737622849,2,0.9889930776920512,0.03551660975109344,3,0.9974016124632622,0.010580216363492533
93752.0,1,0.9990266201891759,0.011141988817973788,1,0.7053138425378013,0.5527918436326317,0,0.9881659903970569,0.05250300505672351,3,0.8946840463578073,0.23390249415235528,3,0.8664819939605054,0.25681307976883655,5,0.7447442517224075,0.41630764545225907
93754.0,1,0.9995600265108745,0.005540442455087294,1,0.6145306016451453,0.6078497917277516,0,0.994976306275464,0.02538395432394362,3,0.9551192734775467,0.11977303028718451,3,0.9937561103581612,0.02416600999125535,5,0.9786874085194209,0.06247677565300039
93755.0,1,0.9999886548990725,0.00020273987932851559,1,0.9879741899183102,0.05927416744591085,1,0.9131700811035874,0.21587242390626213,0,0.9327421888696072,0.16145041592141518,2,0.8888088064681777,0.19725413379500775,3,0.9598438910479616,0.09725034564427266
93756.0,1,0.9978702762182993,0.02197081755441988,1,0.999686283709132,0.0027685937344532944,0,0.9944719353866418,0.02831241544956814,2,0.9944209461551003,0.023898551210336752,0,0.586841635189357,0.6186052819986467,1,0.988279150939839,0.037251102347453234
93757.0,0,0.9935112359492115,0.05649017282316031,2,0.9996028221914625,0.0031926172860861812,2,0.999991572368305,7.764774842659859e-05,4,0.9875462951488557,0.04162637934610496,4,0.9098328047042307,0.16906653505697164,2,0.9218535556250568,0.14096773946924251
