SEQN,P_cluster_1,P_cluster_2,max_posterior,entropy_raw,entropy_norm
96979.0,0.9984063774377144,0.0015936225622856547,0.9984063774377144,0.011858063061071516,0.017107568772756477
96983.0,0.9990462968673741,0.0009537031326264394,0.9990462968673741,0.007586404296938034,0.010944867857371225
96984.0,0.9928078658764274,0.00719213412357097,0.9928078658764274,0.04265771702616164,0.0615420768092881
96985.0,0.9403876884168278,0.05961231158317214,0.9403876884168278,0.22589944896850359,0.32590401476640957
96992.0,0.9979340682879279,0.0020659317120737186,0.9979340682879279,0.014835745441774035,0.021403456376738444
96993.0,0.2571569237121977,0.7428430762878024,0.7428430762878024,0.5700620928123628,0.8224257542991797
96994.0,0.4967212567324193,0.5032787432675814,0.5032787432675814,0.6931256800910254,0.9999689813801125
97000.0,0.9871872614917645,0.012812738508236925,0.9871872614917645,0.0685594454485345,0.09891037195469814
97003.0,0.9998999731688767,0.00010002683112370791,0.9998999731688767,0.001021276154530073,0.001473390043518687
97011.0,0.999888421351607,0.00011157864839430492,0.999888421351607,0.0011270252497243374,0.0016259537387339471
97013.0,0.5254990587612745,0.4745009412387239,0.5254990587612745,0.6918462122937749,0.998123099534042
97015.0,0.11423767548269143,0.8857623245173084,0.8857623245173084,0.3552845161324131,0.5125672095288673
97017.0,0.9871239442581956,0.012876055741804995,0.9871239442581956,0.06883436387442698,0.09930699540438223
97018.0,0.9996885194151586,0.0003114805848401946,0.9996885194151586,0.002826380369068534,0.004077604942121092
97021.0,0.9598390808955402,0.04016091910445819,0.9598390808955402,0.16845522056897524,0.2430295113267171
97022.0,0.9920145834739961,0.007985416526004568,0.9920145834739961,0.046524114363604485,0.06712010907412319
97023.0,0.008240698705263609,0.9917593012947372,0.9917593012947372,0.047751045337060614,0.06889019630504141
97024.0,0.9440356429567252,0.055964357043276444,0.9440356429567252,0.21571578812690495,0.3112120977721401
97025.0,0.955920616029689,0.04407938397031104,0.955920616029689,0.18069868432094238,0.2606930957649839
97026.0,1.0891649012958151e-08,0.9999999891083499,0.9999999891083499,2.1059296877768062e-07,3.0382143170164417e-07
97027.0,0.999843317603251,0.00015668239674958626,0.999843317603251,0.001529409998411397,0.00220647222019412
