SEQN,P_cluster_1,P_cluster_2,P_cluster_3,P_cluster_4,P_cluster_5,P_cluster_6,P_cluster_7,max_posterior,entropy_raw,entropy_norm
101912.0,2.0011021582771553e-06,0.020806263431202877,0.9791625235418675,7.28924316069848e-12,1.3757960515676654e-06,0.0,2.7836121429270592e-05,0.9791625235418675,0.10152793738480008,0.0521750387262686
101920.0,0.0005246129598941792,0.010195784304152708,1.451158511918941e-07,0.001653748579214618,0.9649770121826685,0.0,0.022648696858218312,0.9649770121826685,0.1814998212003743,0.0932724572552785
101922.0,1.7203537056076658e-05,1.1548189616857541e-12,8.86429265479469e-07,6.326945282727313e-10,0.9908907310428663,0.0,0.00909117835696284,0.9908907310428663,0.052001385483894796,0.026723425801103953
101950.0,0.0025310226367900404,0.00872647753992665,1.3163423774727987e-15,0.004834911462771747,0.9797603854176992,0.0,0.004147202942812651,0.9797603854176992,0.12507034741933973,0.06427344421840751
101957.0,2.7727173160672394e-16,0.0012602289115282589,0.9987397710883797,1.5383592232210194e-20,9.251995135424946e-14,0.0,4.4829945855908483e-20,0.9987397710883797,0.00967330480376003,0.004971095303889626
102008.0,4.057567831438619e-09,4.659995192829842e-12,0.9992526273373921,5.882147176665008e-20,5.0685195527880925e-08,0.0,0.0007473179151838931,0.9992526273373921,0.006127979749750095,0.0031491586354719736
102015.0,7.82198084633595e-05,0.029480558560754603,0.9704338505984307,3.367922783356918e-08,7.277877701962609e-06,0.0,5.9475419828577515e-08,0.9704338505984307,0.1338422188562024,0.0687812944092918
102024.0,0.9913783463877681,3.1090212159963184e-13,1.996284150087192e-91,0.008621653611054167,4.898770136857294e-14,0.0,8.193733141032548e-13,0.9913783463877681,0.04956722394196212,0.025472514219644554
102030.0,3.746338160653463e-09,0.994450246917287,1.6610585278195194e-16,7.585746356611279e-07,0.005548990761691242,0.0,4.4512782765576365e-14,0.994450246917287,0.03436731753080587,0.017661307510776013
102035.0,1.489943682794017e-07,0.002859691147063225,0.9971363442064466,1.6970675381918847e-09,2.660051353768742e-09,0.0,3.8112950019761434e-06,0.9971363442064466,0.019658866248870078,0.010102658778162972
102037.0,6.106077031551335e-09,8.295641134084176e-05,0.9999165017733379,1.374340235098219e-19,5.3570923736323e-07,0.0,6.324746157561548e-15,0.9999165017733379,0.0008709032928263164,0.0004475557585478016
102064.0,2.5704639752205862e-05,0.9998806413274087,7.979289211737101e-05,3.051959912500861e-09,8.18893190889179e-07,0.0,1.3039195571832792e-05,0.9998806413274087,0.0013021474520972208,0.0006691714171537562
102072.0,0.00905689282341706,0.9851380456482643,7.731795981345785e-26,0.0058050562118737575,5.316443010108124e-09,0.0,1.4509905285666524e-16,0.9851380456482643,0.08724715027705512,0.04483616590386316
102073.0,0.0003614029833000928,1.4899727727797272e-13,2.8920922161452363e-18,1.6441636423917628e-10,0.9996379811356008,0.0,6.157165320223262e-07,0.9996379811356008,0.0032350675385255895,0.00166249584550249
102074.0,1.1844958255127408e-14,0.999999732208963,2.6779101941012883e-07,6.875036322752849e-20,1.6425158100821658e-20,0.0,7.785874990019763e-15,0.999999732208963,4.3202890226981976e-06,2.220189367322834e-06
102081.0,0.001210466414952139,0.998789527153297,3.14443724257742e-27,6.422327532940524e-09,9.425691265901121e-12,0.0,9.913758687056084e-24,0.998789527153297,0.009340261035316131,0.0047999446633497315
102093.0,0.0007413870729903548,0.99703248572833,0.0017200917563214987,0.00013037504544137523,0.0003756603363347542,0.0,6.05837708632008e-11,0.99703248572833,0.023384293999387153,0.012017149923771966
102099.0,1.0234860295890297e-19,1.9239923671993497e-28,1.5464775182611354e-75,1.0,3.5543686253990567e-56,0.0,1.493894386870229e-109,1.0,2.136719519122887e-13,1.0980566189863425e-13
